Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
24.9,0.0278326768,0.06223575730000001,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.31455937610001,204.1855621004,6.4133998662,23088.2395182901,14346.1341606842,0.1124568284,43.7457046509,16823302.0,10453515.0,6,7,0.11005799999999999,4.833,2458000.5,0.2013250081568474,1.349090663194801,11.80241547911885,114.46573237545391,572.3479502382622,1.0774849744227808,332.38407780226004,1.620696351966821,2457945.478550459,34.607832222540395,0.6289880130611736,0
16.9,1.1080388212999999,2.4776501261000003,1108.0388212642,2477.6501260554,0.6885031904000001,1.5395399365,3635.2980863563002,8128.7736395675,1.7622493275,6344.097578844599,3941.9755205882,0.40489972280000003,157.5059967041,60572136.0,37637780.0,213,0,0.247756,4.433,2458000.5,0.1980767209024653,1.535474308536395,11.2793295882721,196.22078006600083,694.9639200979373,1.2313325924715248,142.4902778666574,1.8396160246012643,2457771.783486978,118.47801347195791,0.5180125033674657,0
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.17676283539999998,417.3880663071,933.3080892598,15.1881602545,54677.3769161554,33974.3956732633,0.2770578709,107.7755050659,41447264.0,25754136.0,7,7,0.137746,5.392,2458000.5,0.3069641023835923,1.139902383865402,21.731705278157463,63.34951543781256,444.52881694203614,0.7899932717972421,320.76628194637084,1.489811495933563,2458106.075854931,274.4997887054265,0.8098462603087931,0
21.5,0.1332155667,0.29787906280000004,133.2155666981,297.8790627982,0.08277628990000001,0.1850934111,437.05895984589995,977.2935443908,19.7398859325,71063.5893571411,44156.15084249691,0.3136419657,122.0067214966,46920172.0,29154842.0,21,2,0.0266238,5.7860000000000005,2458000.5,0.09500120835969413,1.037463616574977,29.922212344293342,136.7628698018643,385.97372347940063,0.9389033193711358,39.290249902957356,1.1360239137788177,2457847.970954789,142.2647525872501,0.932705979968642,1
27.4,0.0088014652,0.0196806745,8.801465209,19.6806745089,0.0054689752,0.0122290004,28.8761991163,64.5691441559,6.8266480665,24575.93303949,15270.5290600098,0.459801878,178.86293029790002,68785384.0,42741256.0,3,6,0.0125843,5.041,2458000.5,0.2234865019161078,1.27495424879004,6.212123970448961,249.2832966596537,525.8239069563227,0.9900191836248752,197.6976896420867,1.559889313955206,2457739.629137523,178.60258776630297,0.6846398485071225,0
21.5,0.1332155667,0.29787906280000004,133.2155666981,297.8790627982,0.08277628990000001,0.1850934111,437.05895984589995,977.2935443908,10.771938501500001,38778.9786053075,24095.7492339479,0.0463963355,18.048173904400002,6940793.0,4312808.5,22,2,0.0390347,6.524,2458000.5,0.2403752811329022,0.9068961840091478,14.07479950266988,255.3417156349009,315.45309199982614,0.6889007588195927,70.58269802567611,1.124891609198703,2457875.144185178,143.05801553492682,1.1412156327832041,1
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.17676283539999998,417.3880663071,933.3080892598,16.9219194449,60918.9100016965,37852.6416063319,0.0884991217,34.426158905,13239280.0,8226507.5,19,1,0.031108999999999998,4.289,2458000.5,0.6189087825825096,1.511095676652146,2.144367466202242,250.5930476099334,678.478939568696,0.5758652910496729,332.56162437905516,2.44632606225462,2457820.926469768,95.28147023177416,0.5305986361623094,1
20.0,0.2658,0.5943468684000001,265.8,594.3468684194,0.1651604118,0.36930990799999996,872.047272,1949.9569797851998,20.9475911124,75411.3280044881,46857.66655923321,0.0812575364,31.6091823578,12155955.0,7553360.0,26,1,0.0141525,4.1339999999999995,2458000.5,0.6146095515144586,1.5516984732329588,25.048520308456432,26.922395691810603,706.0076811875357,0.5980097705135797,275.76284660732466,2.505387175952338,2457771.202590713,116.9209196202048,0.5099094664160937,1
18.7,0.4836764882,1.0815335068,483.67648821849997,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678005,20.402550409,73449.1814722322,45638.4650097879,0.1043972292,40.610523223899996,15617603.0,9704329.0,55,0,0.0355664,5.29,2458000.5,0.2588036172879105,1.1333503408631391,39.14671932571256,194.17597726298766,440.7016700008738,0.8400351729932723,94.19155698843099,1.4266655087330058,2458081.3481776286,293.9568104055118,0.8168791373068456,1
21.0,0.16770846220000002,0.3750075218,167.7084621628,375.00752179809996,0.1042091748,0.23301879879999998,550.2246310023,1230.3396778159,24.7182552115,88985.7187613528,55292.265082575,0.3425756907,133.2619476318,51248596.0,31844400.0,18,2,0.00215466,4.092,2458000.5,0.5332462604352894,1.653696612656535,7.502275135786705,74.49124208498931,776.7516457501828,0.7718690780629323,250.7422433155759,2.5355241472501366,2457669.8929350614,153.22599447185283,0.4634686028277596,1
25.6,0.0201629919,0.04508582059999999,20.1629919443,45.0858206172,0.012528698500000001,0.028015021400000003,66.1515504905,147.91936371370002,10.6575875694,38367.3152497669,23839.957633945498,0.2484575807,96.6500015259,37168724.0,23095576.0,8,6,0.050429,4.715,2458000.5,0.296956866619405,1.3918013468901491,8.544305599579635,301.2058807137637,599.7417817191515,0.9784963799609828,132.3940465217097,1.8051063138193149,2458200.603165516,239.8864081484422,0.6002583294564954,0
16.9,1.1080388212999999,2.4776501261000003,1108.0388212642,2477.6501260554,0.6885031904000001,1.5395399365,3635.2980863563002,8128.7736395675,3.788206853,13637.5446709434,8473.8399095648,0.43152767700000005,167.8642578125,64555620.0,40113004.0,163,0,0.20784899999999998,3.572,2458000.5,0.4483340379386067,2.137989234763566,6.814813874501422,23.29576191941855,1141.843799843431,1.179455888072745,263.31097793860545,3.096522581454388,2457599.2505635964,126.5057419634725,0.3152795505386665,0
17.3,0.9216265484999999,2.0608196123,921.6265485028,2060.8196123208,0.5726720101,1.2805335433,3023.70924539,6761.219416886701,10.734396936900001,38643.828973009906,24011.772508257203,0.3002367015,116.7920761108,44914772.0,27908746.0,28,0,0.19051400000000002,3.3760000000000003,2458000.5,0.4994009278615137,2.3182604378715532,11.847338335902839,60.76083337837007,1289.2637226694071,1.16051902417386,330.11443620574687,3.476001851569245,2458309.241134808,273.7904785680941,0.2792291396011855,0
21.0,0.16770846220000002,0.3750075218,167.7084621628,375.00752179809996,0.1042091748,0.23301879879999998,550.2246310023,1230.3396778159,14.5809611481,52491.460133116794,32616.151992158102,0.1984377062,77.1922683716,29685858.0,18445938.0,8,6,0.153882,5.686,2458000.5,0.3380684431717934,1.072666413563407,12.250508112122992,353.56829627,405.7844969369991,0.7100317490873552,210.29531296170842,1.435301078039459,2457818.6092225197,161.36811629572608,0.8871704136491261,0
19.1,0.40230457979999995,0.8995803882,402.3045798343,899.5803881691,0.2499803991,0.5589731654,1319.8969577036999,2951.3793207207,25.0697443255,90251.0795718626,56078.5110817499,0.2487066773,96.7469024658,37205992.0,23118730.0,16,1,0.14788800000000002,4.256,2458000.5,0.8273918029862679,1.4060914495905343,18.098411987188534,320.86784809611567,609.0020826710373,0.2427029099502471,281.4034876568707,2.5694799892308207,2458064.0409272504,322.4389891906767,0.5911309833639108,0
19.0,0.42126461060000003,0.9419763056999999,421.2646105562,941.9763057186,0.2617616123,0.5853167590999999,1382.1017848970998,3090.4735428537,19.331437663800003,69593.1755898492,43242.492910259396,0.2729092367,106.1616897583,40826640.0,25368498.0,22,4,0.0723948,3.4019999999999997,2458000.5,0.7076937472314243,1.9726557803194562,28.49980162382593,107.91030201999529,1011.9880658009371,0.5766196191474509,77.47282878244877,3.3686919414914613,2458377.194265923,225.99650695974182,0.3557354203728465,0
23.0,0.06676594129999999,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.04837101720003,489.807047955,4.7329797417,17038.7270701657,10587.2023842371,0.3462614785,134.6957092285,51799980.0,32187014.0,21,1,0.0212131,5.024,2458000.5,0.2592213387794836,1.2796386705684228,1.955476961888733,275.4029276282368,528.7245311877208,0.947929021229678,275.7209569215889,1.611348319907168,2458128.612370017,272.7703549093992,0.6808838606207661,0
23.1,0.06376097900000001,0.1425738833,63.7609789875,142.57388332809998,0.0396192233,0.08859127650000001,209.18957030150003,467.7620993781,4.8600776011,17496.2793639268,10871.50758588,0.1644016071,63.9522247314,24594130.0,15282084.0,8,7,0.1629,3.284,2458000.5,0.5395895270177382,2.434924039930843,5.0027592128290985,38.07921967328925,1387.798945267873,1.121064528900439,100.4292139742283,3.748783550961246,2458447.1104034116,244.14766722778043,0.2594035693913234,0
21.5,0.1332155667,0.29787906280000004,133.2155666981,297.8790627982,0.08277628990000001,0.1850934111,437.05895984589995,977.2935443908,5.7250281834,20610.101460358797,12806.3155435213,0.2104481125,81.8643188477,31482590.0,19562374.0,46,1,0.151314,5.311,2458000.5,0.08335812171374875,1.18923133252526,10.804620330546019,216.14111831303262,473.6940627532714,1.090099242362816,278.442727068521,1.288363422687704,2458091.101791995,291.14407022822115,0.7599841929779683,0
26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.023301879900000003,55.02246310020001,123.0339677816,5.5117538886,19842.3139989606,12329.2422734097,0.0741216733,28.833332061799997,11088445.0,6890040.5,5,5,0.024065700000000002,6.295,2458000.5,0.2425473895941074,0.9514640210071156,4.910556156897652,296.2408968293704,338.9900745099534,0.7206889064191268,223.6880501627711,1.1822391355951039,2458025.0501989187,333.92822895020663,1.061977996023685,0
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.17676283539999998,417.3880663071,933.3080892598,1.6664210838999998,5999.1159019177,3727.6173224998997,0.3288134051,127.908416748,49189784.0,30565116.0,34,0,0.28775,3.673,2458000.5,0.3768998866019079,2.077394882288021,3.7840065487318935,192.60275723575432,1093.646614673034,1.294424986726282,136.4288425200969,2.86036477784976,2457984.923180944,5.127483398310149,0.3291739718936805,0
29.0,0.0042126461,0.0094197631,4.2126461056,9.4197630572,0.0026176160999999997,0.0058531676000000005,13.821017849,30.9047354285,12.7072897844,45746.243223993,28424.9365188194,0.1112454817,43.274494171099995,16642088.0,10340914.0,18,6,0.000894305,4.178999999999999,2458000.5,0.5546550362164471,1.597547759397735,2.193392539139397,69.50644838437051,737.5291713315165,0.7114598490514802,259.1277562332743,2.483635669743989,2458340.1355079706,194.21837722216418,0.4881162860989825,0
20.2,0.2424124811,0.5420507863,242.41248110080002,542.0507863358,0.1506280858,0.33681463920000004,795.3165644948,1778.3819018419001,16.386390196500003,58991.0047073705,36654.7162305325,0.3628209173,141.13734436040002,54277240.0,33726312.0,19,1,0.0357439,5.146,2458000.5,0.1219714264165552,1.1980665504888641,32.59987105488034,289.1275128268972,478.98271504344734,1.051936664383776,356.60156258502917,1.3441964365939527,2457976.1441507875,18.30568294251707,0.7515928836123978,1
21.2,0.15295193529999998,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.21251567030000001,501.81082755470004,1122.0831222578,13.8693076684,49929.507606166204,31024.2543233981,0.3081874558,119.8849182129,46104188.0,28647814.0,25,0,0.0556687,5.41,2458000.5,0.1451309405172579,1.149414942978972,18.25518724690086,310.6557244508031,450.10484232284136,0.9825992712598438,288.519815048702,1.3162306146981009,2458047.0985342604,322.72985589878914,0.7998136570630074,0
21.3,0.1460679643,0.32661789739999997,146.0679642714,326.6178974458,0.090762397,0.20295088960000002,479.2256199,1071.581062656,8.657435771,31166.7687757309,19365.8180762313,0.4481782372,174.34133911130002,67046508.0,41660768.0,16,0,0.0915492,5.202999999999999,2458000.5,0.2568387665692359,1.215447087655892,9.407041518619835,144.6128952369979,489.44344095511735,0.9032731568321823,167.149503892135,1.5276210184796009,2458122.9193620817,269.9569701792411,0.7355293173353865,0
25.413,0.021976320299999998,0.0491405461,21.9763203204,49.1405461316,0.0136554481,0.030534510299999998,72.10079075979999,161.2222693705,13.8131544663,49727.3560786645,30898.6452256569,0.09318982029999999,36.2508392334,13940999.0,8662535.0,4,8,0.0567558,4.843999999999999,2457836.5,0.2176716884594661,1.3137431957340242,25.7935607753629,4.5316780209555745,550.0018450894762,1.0277784961164642,148.79771886115083,1.599707895351584,2457807.359387215,19.07379165415554,0.6545432587438573,0
25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.011426308799999998,0.025550003199999997,60.3309310875,134.9040630575,11.2514178465,40505.1042472956,25168.296580771002,0.1191596964,46.3531227112,17826038.0,11076586.0,5,7,0.00878977,3.553,2458000.5,0.5231498873407568,2.087845107709266,10.65483943991001,159.6849638842389,1101.90928162121,0.9955891748262132,353.2081684506981,3.180101040592319,2458544.3896461064,182.30817376354457,0.3267056608057076,0
27.6,0.008027031700000001,0.017948988500000002,8.0270316728,17.948988478,0.004987764699999999,0.011152980900000001,26.3354065935,58.887759358100006,7.35570007,26480.5202518221,16453.9654864724,0.2092622101,81.4029998779,31305180.0,19452138.0,13,6,0.00109712,5.857,2458000.5,0.2339628579226954,1.0431257688151858,3.845270311721902,196.30894735028218,389.1378168116618,0.7990730827703767,85.90076662731873,1.2871784548599958,2458130.8016634923,239.455049520755,0.9251221147037372,0
23.7,0.048367648799999996,0.1081533507,48.3676488219,108.1533506775,0.030054254300000003,0.06720335570000001,158.6865169607,354.8338390368,9.091803392000001,32730.4922111869,20337.4550075567,0.4749564002,184.7580413818,71052464.0,44149956.0,25,3,0.012789100000000001,5.228,2458000.5,0.2344278310671598,1.2075812535116108,11.12766212300658,316.2276656924995,484.69994505905237,0.9244905994135222,296.815399670071,1.4906719076097,2458158.2229749314,242.854802122145,0.7427275444731898,0
19.2,0.38419789109999997,0.8590926012000001,384.1978910643,859.0926012317999,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252004,15.6089013543,56192.0448755192,34915.551439458104,0.3780219419,147.0505371094,56551280.0,35139336.0,24,0,0.10736199999999999,3.75,2458000.5,0.4456681818419869,1.9577019982509059,6.0698979602978635,245.03752071,1000.502787683941,1.085216508102,54.815442899003436,2.830187488399812,2458014.7888707225,354.85859157681284,0.3598190873944112,0
18.0,0.6676594135,1.4929318344,667.6594134951999,1492.931834393,0.4148641974,0.9276645469,2190.4837101717003,4898.07047955,36.4825631283,131337.2272620143,81607.8454617777,0.047900205700000004,18.6331806183,7165769.0,4452602.5,38,0,0.026944,2.943,2458000.5,0.6645001383461542,2.117350615230475,59.37920241149377,33.60572608471034,1125.349950145594,0.7103708384825097,251.1018096379327,3.52433039197844,2458083.4701988283,333.45779277437737,0.3199004895796408,1
26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.023301879900000003,55.02246310020001,123.0339677816,9.4569253241,34044.9311667845,21154.1962574945,0.1087750442,42.3134918213,16272515.0,10111272.0,6,7,0.0180765,4.8069999999999995,2458000.5,0.2629363374501958,1.352299757602908,12.933059274086098,38.460723679066774,574.391338216891,0.996731012204012,21.04268232884072,1.707868503001805,2458286.6348479004,180.66487011478782,0.6267503982869316,0
19.9,0.2783267681,0.6223575734000001,278.3267680719,622.3575733667,0.1729441822,0.38671494770000003,913.1455937611,2041.8556210042002,34.890641104299995,125606.3079755667,78046.8750862626,0.4532290093,176.3060913086,67802096.0,42130268.0,13,8,0.362656,3.8280000000000003,2455371.5,0.765186647371358,1.62798169635382,28.717986194821354,228.4510473250473,758.7045760623603,0.3822718401389044,163.7096502590071,2.873691552568736,2455430.65367415,331.9319965031877,0.4744929862798277,0
24.5,0.033462237400000004,0.0748238376,33.4622374455,74.8238376074,0.0207924639,0.0464933628,109.7842471007,245.48503937569998,17.020663135,61274.3872860432,38073.5213667083,0.3615871823,140.6574249268,54092676.0,33611632.0,9,7,0.00450092,5.191,2458000.5,0.2494094714759882,1.2238335118527681,1.50430744037372,102.5220429130752,494.5178115400231,0.9185978424869664,131.0165537573599,1.529069181218569,2458094.774208275,291.37008579452487,0.7279818675871171,0
16.0,1.6770846216,3.750075218,1677.0846216283999,3750.0752179805,1.0420917484,2.3301879883,5502.2463100232,12303.3967781592,6.3246437547,22768.717516944904,14147.5956149039,0.2488628239,96.80763244629999,37229348.0,23133244.0,211,0,0.233996,3.7119999999999997,2458000.5,0.3916804313186327,2.007988860560579,11.36691752759855,340.22868739891004,1039.298679957853,1.221498917573202,195.03921465776853,2.7944788035479564,2458281.465407999,262.6771140673016,0.3463874311998542,0
20.7,0.1925550782,0.4305662442,192.55507818790002,430.566244241,0.1196481415,0.26754137780000004,631.7424027221,1412.6189567557,15.622755151400002,56241.9185450576,34946.540998177596,0.4392021064,170.849609375,65703700.0,40826388.0,43,0,0.042475,6.763999999999999,2458000.5,0.4107624056834786,0.8635151896094255,6.315567925563951,176.63001684610668,293.0916183737433,0.5088156129812327,250.13483403428458,1.218214766237618,2458050.908781369,298.0836565922012,1.2282848687298071,1
20.1,0.2538370294,0.5675968529,253.8370293645,567.5968528656,0.1577269688,0.35268822409999995,832.7986794202001,1862.1944587557,14.0355474962,50527.97098617059,31396.116194157003,0.1476496133,57.4356994629,22088068.0,13724889.0,51,0,0.00642268,4.257,2458000.5,0.5954787190355827,1.537064719134364,3.409880578112312,232.63797902956,696.0439422127972,0.6217753891094452,83.90766674691358,2.4523540491592817,2458236.157418507,238.11592700190758,0.5172087251496248,1
